City_ID,city,latitude,longitude,max temp,city humidity,cloudiness,wind speed,country,date
364,al kharijah,25.4514,30.5464,69.15,16,99,8.63,EG,1710362402
365,box elder,41.5005,-112.8764,38.46,46,89,10.31,US,1710362403
366,porto novo,6.4965,2.6036,82.35,85,80,9.57,BJ,1710362403
367,kintampo,8.0563,-1.7306,85.69,56,100,9.48,GH,1710362404
368,katsuren-haebaru,26.3369,127.8719,63.37,62,75,4.61,JP,1710362404
369,aripuana,-9.1667,-60.6333,88.68,61,86,1.25,BR,1710362404
370,gettorf,54.4,9.9833,49.98,100,100,8.05,DE,1710362404
371,akcadag,38.3453,37.9672,47.39,53,75,5.75,TR,1710362405
372,genet,9.0667,38.5,63.52,58,15,5.88,ET,1710362405
373,dungarpur,23.8333,73.7167,71.38,35,0,7.87,IN,1710362405
374,san antonio,29.4241,-98.4936,90.66,54,40,13.8,US,1710362132
375,diawara,15.022,-12.5437,91.78,11,22,8.81,SN,1710362406
376,dunedin,-45.8742,170.5036,51.51,67,100,3.18,NZ,1710362406
377,el matama,16.7095,33.3565,93.33,10,51,8.1,SD,1710362406
378,quechultenango,17.4167,-99.2167,93.6,22,69,10.16,MX,1710362407
379,waterloo,43.4668,-80.5164,65.01,29,0,16.11,CA,1710362400
380,idri,27.5,13.2667,68.04,27,100,11.63,LY,1710362407
381,carrollton,32.9537,-96.8903,82.8,59,75,19.57,US,1710362407
382,kingston,17.997,-76.7936,86.95,66,40,21.85,JM,1710362108
383,bengkulu,-3.8004,102.2655,76.53,90,81,7.72,ID,1710362408
384,happy valley-goose bay,53.3168,-60.3315,37.71,70,75,12.66,CA,1710362408
385,puerto eldorado,-26.4084,-54.6946,95.94,34,6,1.03,AR,1710362409
386,belmonte,-15.8631,-38.8828,80.53,77,17,5.41,BR,1710362409
387,lat yao,15.751,99.7893,84.67,49,0,5.95,TH,1710362409
388,ust-nera,64.5667,143.2,-18.78,97,100,1.92,RU,1710362410
389,odemira,37.598,-8.6397,58.15,95,2,3.42,PT,1710362410
390,arba minch,6.0333,37.55,76.3,48,70,2.04,ET,1710362410
391,mandera,3.9366,41.867,86.81,48,14,17.49,KE,1710362411
392,khandyga,62.6667,135.6,-4.61,100,100,0.89,RU,1710362411
393,kataysk,56.289,62.5841,14.49,89,88,11.54,RU,1710362411
394,colares,38.7992,-9.4469,58.89,90,20,8.99,PT,1710362411
395,sabang,5.8933,95.3214,82.04,75,56,5.23,ID,1710362412
396,nizhniy ingash,56.2,96.53,12.36,93,63,7.52,RU,1710362412
397,choibalsan,48.0667,114.5,26.98,85,100,8.81,MN,1710362412
398,buka,40.8108,69.1986,41.36,63,6,3.47,UZ,1710362413
399,lorengau,-2.0226,147.2712,82.4,81,94,11.45,PG,1710362413
400,weno,7.4515,151.8468,82.35,83,100,12.66,FM,1710362413
401,uturoa,-16.7333,-151.4333,84.38,74,82,13.56,PF,1710362414
402,miles city,46.4083,-105.8406,54.57,37,75,13.8,US,1710362414
403,juegang,32.3174,121.1855,44.85,77,96,4.54,CN,1710362414
404,bela,25.9333,81.9833,71.42,32,0,5.21,IN,1710362414
405,yuzhno-kurilsk,44.0306,145.8556,25.38,78,78,15.05,RU,1710362415
406,fortuna foothills,32.6578,-114.4119,77.22,27,20,8.05,US,1710362122
407,ola,59.5833,151.2833,-1.86,96,67,7.07,RU,1710362415
408,paranaiba,-19.6772,-51.1908,90.12,52,68,1.16,BR,1710362294
409,san gabriel,34.0961,-118.1058,72.28,53,40,5.01,US,1710362416
410,aioun,16.6614,-9.6149,86.13,9,0,10.56,MR,1710362417
411,filadelfia,39.9523,-75.1638,73.44,30,75,10.36,US,1710362402
412,pangody,65.85,74.4859,-14.89,92,40,7.67,RU,1710362417
413,urangan,-25.3,152.9,75.2,93,58,7.0,AU,1710362418
414,xinyuan,37.3,99.0,23.31,30,100,2.91,CN,1710362358
415,mahina,-17.5065,-149.489,87.57,70,20,12.66,PF,1710362419
416,somanda,-3.3667,33.95,67.69,66,100,6.17,TZ,1710362420
417,port alfred,-33.5906,26.891,68.77,82,100,10.58,ZA,1710362420
418,tevriz,57.509,72.4042,7.25,94,100,6.24,RU,1710362421
419,miringa,10.7312,12.1463,86.76,12,100,3.15,NG,1710362422
420,perry,37.2506,-83.1999,75.38,40,8,8.9,US,1710362422
421,sao tome,0.3365,6.7273,83.3,82,78,7.09,ST,1710362422
422,klaksvik,62.2266,-6.589,41.92,81,36,25.26,FO,1710362422
423,priargunsk,50.3691,119.1012,2.53,99,98,2.17,RU,1710362423
424,houghton,47.1219,-88.569,51.28,55,0,12.66,US,1710362423
425,gornyy,55.1153,83.9059,9.68,92,100,6.29,RU,1710362423
426,san matias,-16.3667,-58.4,94.12,50,95,4.09,BO,1710362424
427,lubang,13.8584,120.124,78.35,80,25,23.17,PH,1710362424
428,koszalin,54.1944,16.1722,45.68,81,55,8.03,PL,1710362424
429,morrope,-6.5417,-80.0111,82.51,56,49,15.43,PE,1710362424
430,bam,29.106,58.357,56.89,35,0,2.71,IR,1710362425
431,hobyo,5.3505,48.5268,81.48,69,7,12.97,SO,1710362425
432,podporozh'ye,60.9112,34.1706,30.31,97,100,7.05,RU,1710362425
433,kidal,18.4411,1.4078,85.42,7,67,9.15,ML,1710362425
434,albacete,38.8333,-2.0,59.18,47,0,5.75,ES,1710362426
435,puerto real,36.5282,-6.1901,60.96,82,20,9.22,ES,1710362426
436,cova figueira,14.8905,-24.2934,68.79,74,4,15.88,CV,1710362426
437,pacific grove,36.6177,-121.9166,65.8,65,0,8.99,US,1710362426
438,novaya igirma,57.1334,103.9112,3.2,99,62,3.8,RU,1710362427
439,san patricio,28.017,-97.5169,91.17,51,0,16.51,US,1710362427
440,acapulco de juarez,16.8634,-99.8901,84.02,70,0,10.36,MX,1710362299
441,outjo,-20.1167,16.15,73.2,41,32,7.25,NA,1710362428
442,tres passos,-27.4556,-53.9319,84.24,59,50,7.87,BR,1710362428
443,lerma,42.0261,-3.7598,48.76,49,100,4.45,ES,1710362428
444,cole harbour,44.6724,-63.4751,40.71,81,75,25.32,CA,1710362428
445,perevolotskiy,51.8763,54.1938,13.8,95,96,4.12,RU,1710362429
446,taoudenni,22.6783,-3.9836,81.91,12,0,7.72,ML,1710362429
447,herval,-32.0236,-53.3956,88.09,42,53,7.14,BR,1710362429
448,alofi,-19.0595,-169.9187,82.29,78,100,9.22,NU,1710362430
449,anna regina,7.2644,-58.5077,82.4,70,43,8.7,GY,1710362430
450,keflavik,64.0049,-22.5624,37.31,80,0,18.41,IS,1710362430
451,kokopo,-4.352,152.2633,79.09,82,97,7.85,PG,1710362430
452,chenzhou,25.8,113.0333,57.9,94,99,1.5,CN,1710362431
453,morant bay,17.8815,-76.4093,87.42,70,12,11.77,JM,1710362431
454,marsh harbour,26.5412,-77.0636,72.3,66,60,6.67,BS,1710362431
455,yamada,39.4667,141.95,33.28,81,18,6.24,JP,1710362431
456,solnechnyy,50.7214,136.6319,-3.96,95,98,2.17,RU,1710362432
457,turbat,26.0023,63.044,67.1,23,0,11.3,PK,1710362432
458,grand baie,-20.0182,57.5802,79.45,82,96,5.01,MU,1710362432
459,onega,63.9061,38.1404,20.34,98,100,3.89,RU,1710362433
460,hirara,24.8,125.2833,61.07,67,75,3.44,JP,1710362360
461,selfoss,63.9331,-20.9971,32.79,72,64,13.6,IS,1710362433
462,inarajan village,13.2736,144.7484,80.74,91,100,17.0,GU,1710362433
463,timbiras,-4.2553,-43.9406,80.74,87,99,0.94,BR,1710362434
464,mamadysh,55.7152,51.408,27.68,95,94,10.92,RU,1710362434
465,ballito,-29.539,31.2144,75.34,73,75,13.8,ZA,1710362434
466,alta,69.9689,23.2717,16.86,77,0,21.0,NO,1710362434
467,lodeynoye pole,60.726,33.5531,31.68,98,100,7.52,RU,1710362435
468,sarikei,2.1167,111.5167,75.09,99,92,2.04,MY,1710362435
469,al ghayzah,16.2079,52.176,77.5,80,22,4.32,YE,1710362435
470,dawson creek,55.7666,-120.2362,44.24,49,0,17.27,CA,1710362435
471,trinidad,-14.8333,-64.9,80.58,94,75,8.05,BO,1710362345
472,anqiu,36.4342,119.1925,46.24,53,99,3.44,CN,1710362436
473,missoula,47.0166,-113.8009,35.17,52,100,4.63,US,1710362436
474,papao,-17.75,-149.55,87.48,75,92,9.15,PF,1710362436
475,nova vicosa,-17.8919,-39.3719,79.0,79,29,8.01,BR,1710362437
476,korla,41.7597,86.1469,48.0,36,73,13.98,CN,1710362359
477,butiama,-1.7667,33.9667,67.26,72,100,3.2,TZ,1710362437
478,leua,48.2156,18.6071,47.5,73,2,6.11,SK,1710362437
479,zuni pueblo,35.0725,-108.8506,39.83,77,100,14.81,US,1710362438
480,sarankhola,22.3082,89.7897,73.9,92,0,4.5,BD,1710362438
481,sil-li,39.4947,125.4736,34.34,82,0,3.58,KP,1710362439
482,champerico,14.3,-91.9167,87.01,59,4,14.03,GT,1710362439
483,coahuayana de hidalgo,18.7,-103.6583,89.31,40,94,8.08,MX,1710362440
484,pirallahi,40.4723,50.333,44.74,78,100,12.8,AZ,1710362440
485,sola,-13.8833,167.55,81.36,84,99,17.05,VU,1710362440
486,kharp,66.8014,65.8081,3.04,94,93,10.07,RU,1710362441
487,margate,51.3813,1.3862,52.7,83,100,5.99,GB,1710361650
488,helena valley west central,46.6629,-112.0604,45.72,41,75,11.5,US,1710362441
489,arraial do cabo,-22.9661,-42.0278,80.56,69,75,8.05,BR,1710362428
490,bogale,16.2833,95.4,71.96,85,6,8.21,MM,1710362442
491,freetown,8.484,-13.2299,82.11,78,75,13.8,SL,1710362442
492,zaozersk,69.4005,32.4476,12.51,96,100,4.54,RU,1710362442
493,hovd,48.0056,91.6419,30.16,54,99,5.35,MN,1710362443
494,tyukhtet,56.5389,89.3011,8.42,95,100,4.85,RU,1710362443
495,dalbandin,28.8947,64.4101,52.88,35,0,4.34,PK,1710362443
496,alpena,45.0617,-83.4327,64.72,45,0,9.22,US,1710362444
497,kolonia town,6.964,158.206,82.11,79,100,22.46,FM,1710362444
498,vrangel',42.7297,133.0839,32.34,65,7,6.85,RU,1710362444
499,liaocheng,36.4439,115.9647,46.42,66,16,7.2,CN,1710362445
500,afua,-0.1567,-50.3867,79.38,93,80,6.89,BR,1710362445
501,stalowa wola,50.5829,22.0533,39.85,91,100,1.01,PL,1710362445
502,bonny,4.4522,7.1681,83.64,82,70,11.5,NG,1710362446
503,acajutla,13.5928,-89.8275,86.79,60,15,8.88,SV,1710362446
504,eyl,7.9803,49.8164,79.7,74,5,11.32,SO,1710362446
505,puerto gaitan,4.3133,-72.0816,84.88,66,89,3.56,CO,1710362446
506,tegueste,28.5167,-16.3167,65.62,93,75,13.8,ES,1710362447
507,bayanhongor,46.7167,100.1167,4.08,67,41,4.81,MN,1710362447
508,general conesa,-40.1,-64.4333,87.46,13,0,24.72,AR,1710362447
509,anshun,26.25,105.9333,48.4,84,100,4.47,CN,1710362448
510,kaduna,10.5222,7.4383,84.43,19,100,2.15,NG,1710362448
511,galesong,-5.3166,119.3661,78.82,84,100,5.97,ID,1710362448
512,debre birhan,9.6833,39.5333,53.94,66,5,4.97,ET,1710362448
513,oriximina,-1.7656,-55.8661,86.52,67,94,4.43,BR,1710362247
514,kerema,-7.9631,145.7785,77.72,89,100,4.14,PG,1710362449
515,jutai,-5.1833,-68.9,85.69,71,87,1.43,BR,1710362449
516,kirillov,59.863,38.3813,32.99,93,100,6.85,RU,1710362450
517,ahtari,62.554,24.0619,32.92,98,100,7.76,FI,1710362450
518,gatesville,31.4352,-97.7439,83.41,61,0,9.22,US,1710362176
519,portland,45.5234,-122.6762,54.61,66,40,4.61,US,1710361917
520,sydney,-33.8679,151.2073,70.9,82,0,8.05,AU,1710361737
521,lunao,8.8503,125.0564,73.33,84,18,3.65,PH,1710362451
522,san luis de la loma,17.2706,-100.8939,86.38,55,97,12.91,MX,1710362451
523,kapa'a,22.0752,-159.319,71.58,90,100,5.75,US,1710362451
524,hasaki,35.7333,140.8333,32.4,46,72,2.13,JP,1710362452
525,balsas,-7.5325,-46.0356,81.91,71,100,4.45,BR,1710362452
526,yarmouth,41.7057,-70.2286,53.15,63,0,6.91,US,1710362452
527,araure,9.5601,-69.2148,95.97,34,71,3.02,VE,1710362452
528,barabai,-2.5833,115.3833,74.28,97,97,1.39,ID,1710362453
529,vorkuta,67.5,64.0,4.69,84,100,16.24,RU,1710362453
530,hemsby,52.6971,1.6918,55.63,84,100,17.31,GB,1710362453
531,andergrove,-21.0833,149.1833,77.65,85,90,19.06,AU,1710362453
532,iwon-up,40.3231,128.6553,37.47,60,0,8.14,KP,1710362454
533,talsi,57.2456,22.5814,37.24,98,100,6.93,LV,1710362454
534,huron,41.1501,-82.5499,71.67,41,1,11.36,US,1710362454
535,villa gesell,-37.2639,-56.973,72.05,88,2,11.97,AR,1710362454
536,port saint john's,-31.6229,29.5448,72.16,90,100,7.36,ZA,1710362455
537,senanga,-16.1167,23.2667,76.62,51,64,5.66,ZM,1710362455
538,altai,46.3722,96.2583,25.16,41,94,3.94,MN,1710362455
539,port moresby,-9.4431,147.1797,76.51,93,100,10.02,PG,1710362455
540,alto araguaia,-17.3147,-53.2153,79.88,71,100,3.27,BR,1710362456
541,kurumkan,54.3,110.3,16.12,92,92,5.01,RU,1710362456
542,mount darwin,-16.7725,31.5838,67.19,92,100,2.8,ZW,1710362456
543,balotra,25.8333,72.2333,71.78,34,0,0.78,IN,1710362456
544,birjand,32.8663,59.2211,39.67,75,0,4.61,IR,1710362457
